"Input file","Event Number","Species Code","Call","Start time","End time","Parameter 1","Parameter 2","Parameter 3","Parameter 4","Parameter 5","Parameter 6","Comments","Image","Audio"
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:25","UF","Other","5/12/2023 11:26:26","5/12/2023 12:25:16",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:25","UF","Other","5/13/2023 3:18:56","5/13/2023 12:25:15",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:25","UF","Other","5/13/2023 3:20:51","5/13/2023 4:19:41",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:25","UF","Other","5/13/2023 10:59:50","5/13/2023 12:21:25",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:26","UF","Other","5/14/2023 7:48:17","5/14/2023 9:45:57",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:26","UF","Other","5/14/2023 3:18:55","5/14/2023 12:27:09",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:26","UF","Other","5/14/2023 3:18:55","5/14/2023 4:21:30",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:26","UF","Other","5/14/2023 11:11:14","5/14/2023 12:17:39",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:26","UF","Other","5/14/2023 4:08:15","5/14/2023 8:26:12",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:27","UF","Other","5/13/2023 4:49:58","5/13/2023 8:05:23",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:28","UF","Other","5/15/2023 3:13:13","5/15/2023 4:10:08",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:28","UF","Other","5/15/2023 3:16:58","5/15/2023 12:04:23",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:28","UF","Other","5/15/2023 11:03:38","5/15/2023 11:56:48",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:29","UF","Other","5/15/2023 3:39:48","5/15/2023 9:59:10",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:30","UF","Other","5/14/2023 23:44:33","5/15/2023 1:13:43",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:31","UF","Other","5/15/2023 23:00:53","5/16/2023 12:32:48",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:31","UF","Other","5/16/2023 3:13:13","5/16/2023 4:17:43",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:31","UF","Other","5/16/2023 3:11:18","5/16/2023 12:11:58",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:32","UF","Other","5/17/2023 2:56:12","5/17/2023 12:10:05",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:32","UF","Other","5/16/2023 20:53:40","5/17/2023 2:04:57",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:32","UF","Other","5/17/2023 4:06:22","5/17/2023 8:22:29",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:32","UF","Other","5/17/2023 2:56:12","5/17/2023 3:58:47",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:33","UF","Other","5/18/2023 3:05:39","5/18/2023 4:12:04",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:33","UF","Other","5/18/2023 11:11:13","5/18/2023 12:21:23",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:33","UF","Other","5/18/2023 6:26:41","5/18/2023 9:07:56",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:34","UF","Other","5/18/2023 18:04:45","5/18/2023 22:55:02",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:34","UF","Other","5/18/2023 22:34:10","5/19/2023 8:33:49",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:34","UF","Other","5/19/2023 2:52:22","5/19/2023 12:15:46",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:34","UF","Other","5/19/2023 22:00:03","5/20/2023 11:34:01",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:35","UF","Other","5/20/2023 2:42:56","5/20/2023 12:10:06",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:35","UF","Other","5/20/2023 3:56:56","5/20/2023 10:39:01",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:35","UF","Other","5/20/2023 22:13:23","5/21/2023 10:48:30",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:35","UF","Other","5/21/2023 3:15:10","5/21/2023 4:13:55",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:35","UF","Other","5/21/2023 3:15:10","5/21/2023 12:13:50",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:35","UF","Other","5/21/2023 3:51:10","5/21/2023 11:07:30",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:36","UF","Other","5/21/2023 10:48:30","5/21/2023 12:12:00",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:36","UF","Other","5/22/2023 3:13:14","5/22/2023 4:32:54",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:36","UF","Other","5/22/2023 3:11:19","5/22/2023 12:13:48",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:36","UF","Other","5/22/2023 10:54:08","5/22/2023 12:17:38",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:36","UF","Other","5/22/2023 3:53:04","5/22/2023 10:57:58",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:37","UF","Other","5/22/2023 23:06:37","5/23/2023 4:19:42",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:37","UF","Other","5/23/2023 3:11:22","5/23/2023 4:19:42",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:37","UF","Other","5/23/2023 4:32:57","5/23/2023 11:28:21",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:37","UF","Other","5/23/2023 3:13:17","5/23/2023 12:10:06",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:37","UF","Other","5/23/2023 11:18:51","5/23/2023 11:58:41",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:38","UF","Other","5/23/2023 5:12:44","5/23/2023 12:10:06",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:38","UF","Other","5/23/2023 21:58:13","5/24/2023 2:14:25",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:39","UF","Other","5/24/2023 3:20:50","5/24/2023 4:19:40",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:39","UF","Other","5/24/2023 4:15:50","5/24/2023 11:39:45",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:39","UF","Other","5/24/2023 10:56:05","5/24/2023 12:06:15",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:40","UF","Other","5/24/2023 3:15:10","5/24/2023 12:12:00",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/12/2024 14:42","UF","Other","5/24/2023 3:28:25","5/24/2023 12:08:10",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:17","UF","Other","5/24/2023 22:05:47","5/25/2023 2:41:00",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:18","UF","Other","5/25/2023 3:11:20","5/25/2023 4:17:45",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:18","UF","Other","5/25/2023 3:34:05","5/25/2023 11:52:59",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:18","UF","Other","5/25/2023 11:05:34","5/25/2023 12:10:04",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:20","UF","Other","5/25/2023 16:45:06","5/25/2023 22:00:01",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:21","UF","Other","5/25/2023 22:34:11","5/26/2023 1:40:13",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:21","UF","Other","5/26/2023 3:13:13","5/26/2023 4:13:53",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:21","UF","Other","5/26/2023 3:56:53","5/26/2023 11:51:02",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:21","UF","Other","5/26/2023 3:13:13","5/26/2023 12:08:07",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:21","UF","Other","5/25/2023 3:11:20","5/25/2023 12:13:49",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:22","UF","Other","5/26/2023 11:09:17","5/26/2023 12:15:42",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:22","UF","Other","5/26/2023 9:06:00","5/26/2023 11:43:27",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:22","UF","Other","5/27/2023 1:34:37","5/27/2023 4:06:22",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:22","UF","Other","5/27/2023 3:03:47","5/27/2023 4:06:22",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:23","UF","Other","5/27/2023 4:02:37","5/27/2023 11:47:21",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:23","UF","Other","5/27/2023 3:07:37","5/27/2023 12:36:41",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:23","UF","Other","5/27/2023 11:35:56","5/27/2023 12:23:21",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:24","UF","Other","5/27/2023 4:06:22","5/27/2023 9:30:44",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:24","UF","Other","5/28/2023 2:14:25","5/28/2023 9:45:57",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:24","UF","Other","5/28/2023 2:56:10","5/28/2023 4:04:30",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:24","UF","Other","5/28/2023 3:41:40","5/28/2023 12:00:34",NA,NA,NA,NA,NA,NA,"Midhsipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:24","UF","Other","5/28/2023 3:01:50","5/28/2023 12:27:09",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:25","UF","Other","5/29/2023 3:13:13","5/29/2023 4:21:28",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:25","UF","Other","5/29/2023 3:18:53","5/29/2023 11:51:02",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:25","UF","Other","5/29/2023 11:26:22","5/29/2023 12:08:07",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:26","UF","Other","5/29/2023 3:16:58","5/29/2023 12:19:32",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:33","UF","Other","5/29/2023 2:50:28","5/29/2023 6:39:55",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:33","UF","Other","5/29/2023 7:40:40","5/29/2023 11:05:32",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:33","UF","Other","5/30/2023 3:07:35","5/30/2023 4:17:45",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:33","UF","Other","5/30/2023 3:56:55","5/30/2023 11:49:08",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:33","UF","Other","5/30/2023 4:27:15","5/30/2023 9:21:17",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:34","UF","Other","5/30/2023 11:09:18","5/30/2023 11:54:53",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:34","UF","Other","5/30/2023 3:05:40","5/30/2023 12:02:28",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:34","UF","Other","5/31/2023 3:07:37","5/31/2023 4:15:52",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:34","UF","Other","5/31/2023 3:30:22","5/31/2023 11:54:56",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:35","UF","Other","5/31/2023 0:16:52","5/31/2023 1:04:17",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:35","UF","Other","5/31/2023 3:55:02","5/31/2023 12:15:46",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:35","UF","Other","6/1/2023 2:50:30","6/1/2023 4:10:10",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:35","UF","Other","6/1/2023 3:34:05","6/1/2023 12:02:29",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:35","UF","Other","6/1/2023 11:22:39","6/1/2023 12:29:04",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:36","UF","Other","5/31/2023 20:06:13","5/31/2023 21:22:08",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:37","UF","Other","5/31/2023 22:45:35","6/1/2023 11:20:44",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:37","UF","Other","6/1/2023 15:00:49","6/1/2023 16:47:01",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:38","UF","Other","6/1/2023 19:56:46","6/2/2023 11:43:27",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:38","UF","Other","6/2/2023 3:30:18","6/2/2023 12:19:32",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:38","UF","Other","6/2/2023 2:42:53","6/2/2023 3:56:53",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:38","UF","Other","6/2/2023 2:42:53","6/2/2023 12:15:42",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:39","UF","Other","6/1/2023 3:01:50","6/1/2023 12:27:09",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:39","UF","Other","6/2/2023 11:13:07","6/2/2023 12:19:32",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:40","UF","Other","6/2/2023 21:08:49","6/3/2023 11:34:00",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:40","UF","Other","6/3/2023 3:11:21","6/3/2023 4:06:21",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:40","UF","Other","6/3/2023 3:28:26","6/3/2023 11:49:10",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:40","UF","Other","6/3/2023 10:14:23","6/3/2023 12:19:35",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:41","UF","Other","6/4/2023 3:13:13","6/4/2023 4:15:48",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:41","UF","Other","6/4/2023 3:13:13","6/4/2023 11:49:07",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:41","UF","Other","6/4/2023 10:27:35","6/4/2023 12:23:17",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:41","UF","Other","6/3/2023 23:06:33","6/4/2023 2:02:58",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:42","UF","Other","6/5/2023 3:01:50","6/5/2023 4:13:55",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:42","UF","Other","6/5/2023 3:26:30","6/5/2023 12:08:10",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:42","UF","Other","6/5/2023 3:01:50","6/5/2023 12:17:40",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:42","UF","Other","6/5/2023 10:39:00","6/5/2023 12:17:40",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_12\MB02_12_df24\LTSA_MB02_12_df24_5s_1Hz.ltsa","8/13/2024 10:45","UF","Other","6/4/2023 23:00:55","6/4/2023 23:48:20",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
