"Input file","Event Number","Species Code","Call","Start time","End time","Parameter 1","Parameter 2","Parameter 3","Parameter 4","Parameter 5","Parameter 6","Comments","Image","Audio"
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:24","UF","Other","7/20/2022 3:55:38","7/20/2022 10:03:21",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:25","UF","Other","7/20/2022 4:21:28","7/20/2022 12:40:26",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:26","UF","Other","7/21/2022 3:10:44","7/21/2022 4:23:14",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:26","UF","Other","7/21/2022 3:12:29","7/21/2022 12:40:28",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:27","UF","Other","7/21/2022 4:54:19","7/21/2022 10:22:23",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:32","UF","Other","7/21/2022 1:35:46","7/21/2022 2:48:21",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:33","UF","Other","7/21/2022 4:57:49","7/21/2022 7:08:59",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:35","UF","Other","7/22/2022 4:54:17","7/22/2022 8:54:17",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:35","UF","Other","7/22/2022 3:07:17","7/22/2022 4:23:12",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:35","UF","Other","7/22/2022 3:02:02","7/22/2022 12:52:30",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:40","UF","Other","7/22/2022 4:42:12","7/22/2022 7:14:07",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:41","UF","Other","7/22/2022 12:05:55","7/22/2022 12:56:00",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:42","UF","Other","7/23/2022 2:53:31","7/23/2022 4:05:59",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:42","UF","Other","7/23/2022 3:08:59","7/23/2022 12:56:01",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:42","UF","Other","7/23/2022 12:05:56","7/23/2022 12:56:01",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:42","UF","Other","7/23/2022 4:04:14","7/23/2022 9:28:51",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:43","UF","Other","7/23/2022 1:30:36","7/23/2022 9:44:21",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:43","UF","Other","7/24/2022 3:10:45","7/24/2022 4:16:20",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:43","UF","Other","7/24/2022 3:05:35","7/24/2022 12:40:28",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:43","UF","Other","7/24/2022 3:59:05","7/24/2022 10:46:33",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:46","UF","Other","7/24/2022 1:28:57","7/24/2022 4:30:10",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:46","UF","Other","7/24/2022 5:01:15","7/24/2022 9:32:18",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:47","UF","Other","7/25/2022 2:55:18","7/25/2022 4:38:50",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:47","UF","Other","7/25/2022 2:53:33","7/25/2022 12:09:18",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:47","UF","Other","7/25/2022 4:42:15","7/25/2022 10:58:33",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:48","UF","Other","7/25/2022 0:26:48","7/25/2022 6:25:50",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:49","UF","Other","7/26/2022 3:05:33","7/26/2022 4:23:13",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:49","UF","Other","7/26/2022 2:43:05","7/26/2022 12:37:02",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:50","UF","Other","7/26/2022 4:23:13","7/26/2022 11:14:07",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:53","UF","Other","7/26/2022 6:34:28","7/26/2022 11:03:47",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:53","UF","Other","7/27/2022 2:50:02","7/27/2022 4:23:16",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:53","UF","Other","7/27/2022 2:41:27","7/27/2022 2:41:27",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:53","UF","Other","7/27/2022 12:02:34","7/27/2022 13:01:14",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:53","UF","Other","7/27/2022 4:06:01","7/27/2022 11:21:04",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:55","UF","Other","7/28/2022 2:43:05","7/28/2022 4:33:38",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:55","UF","Other","7/28/2022 2:41:25","7/28/2022 13:15:01",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:56","UF","Other","7/28/2022 12:02:31","7/28/2022 13:09:51",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:56","UF","Other","7/28/2022 4:18:03","7/28/2022 10:12:01",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:57","UF","Other","7/28/2022 0:49:10","7/28/2022 1:46:10",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:59","UF","Other","7/29/2022 3:05:34","7/29/2022 4:04:14",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:59","UF","Other","7/29/2022 2:44:51","7/29/2022 12:56:02",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 10:59","UF","Other","7/29/2022 11:50:27","7/29/2022 13:01:12",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:00","UF","Other","7/29/2022 4:33:39","7/29/2022 10:53:27",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:01","UF","Other","7/29/2022 1:13:21","7/29/2022 9:37:27",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:01","UF","Other","7/30/2022 2:56:52","7/30/2022 4:18:02",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:01","UF","Other","7/30/2022 2:58:37","7/30/2022 13:02:55",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:01","UF","Other","7/30/2022 11:57:15","7/30/2022 12:56:00",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:01","UF","Other","7/30/2022 4:23:12","7/30/2022 11:41:45",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:05","UF","Other","7/29/2022 23:14:03","7/30/2022 10:53:25",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:05","UF","Other","7/31/2022 3:07:18","7/31/2022 4:04:13",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:05","UF","Other","7/31/2022 3:02:03","7/31/2022 13:11:31",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:05","UF","Other","7/31/2022 12:02:31","7/31/2022 12:02:31",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:06","UF","Other","7/31/2022 5:01:13","7/31/2022 11:34:51",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:06","UF","Other","7/31/2022 0:00:51","7/31/2022 2:00:01",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:06","UF","Other","7/31/2022 3:43:33","7/31/2022 11:31:26",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:06","UF","Other","8/1/2022 2:50:02","8/1/2022 4:00:50",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:06","UF","Other","8/1/2022 2:48:22","8/1/2022 13:02:54",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:07","UF","Other","8/1/2022 11:46:54","8/1/2022 13:04:34",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:07","UF","Other","8/1/2022 3:55:40","8/1/2022 10:41:19",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:07","UF","Other","8/1/2022 3:40:05","8/1/2022 12:23:09",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:08","UF","Other","8/2/2022 2:51:46","8/2/2022 4:23:13",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:08","UF","Other","8/2/2022 2:44:51","8/2/2022 12:56:01",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:09","UF","Other","8/2/2022 3:50:28","8/2/2022 11:38:21",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:10","UF","Other","8/2/2022 11:38:21","8/2/2022 12:56:01",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:10","UF","Other","8/2/2022 3:36:38","8/2/2022 9:16:46",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:11","UF","Other","8/2/2022 9:47:46","8/2/2022 12:31:51",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:11","UF","Other","8/3/2022 2:50:00","8/3/2022 4:07:43",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:11","UF","Other","8/3/2022 2:44:50","8/3/2022 13:18:25",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:11","UF","Other","8/3/2022 11:45:10","8/3/2022 13:11:30",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:12","UF","Other","8/3/2022 3:55:38","8/3/2022 11:46:55",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:14","UF","Other","8/3/2022 2:17:15","8/3/2022 13:23:35",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:16","UF","Other","8/4/2022 3:55:39","8/4/2022 11:36:37",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:16","UF","Other","8/4/2022 2:41:26","8/4/2022 3:45:14",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:16","UF","Other","8/4/2022 2:41:26","8/4/2022 2:41:26",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:16","UF","Other","8/4/2022 12:00:47","8/4/2022 13:02:57",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:21","UF","Other","8/4/2022 4:00:49","8/4/2022 9:35:42",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:21","UF","Other","8/4/2022 10:06:47","8/4/2022 12:47:22",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:23","UF","Other","8/5/2022 2:50:03","8/5/2022 4:04:16",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:23","UF","Other","8/5/2022 2:48:23","8/5/2022 12:40:29",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:23","UF","Other","8/5/2022 3:59:06","8/5/2022 11:26:14",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:29","UF","Other","8/5/2022 3:50:31","8/5/2022 12:21:29",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:29","UF","Other","8/6/2022 2:41:24","8/6/2022 2:41:24",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:29","UF","Other","8/6/2022 2:36:14","8/6/2022 12:40:24",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:30","UF","Other","8/6/2022 4:16:16","8/6/2022 11:17:34",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 11:30","UF","Other","8/6/2022 0:24:59","8/6/2022 11:57:14",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:48","UF","Other","8/7/2022 2:38:48","8/7/2022 2:38:48",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:48","UF","Other","8/7/2022 2:44:18","8/7/2022 13:19:44",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:49","UF","Other","8/7/2022 3:39:21","8/7/2022 11:36:54",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:49","UF","Other","8/7/2022 2:40:38","8/7/2022 11:38:44",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:50","UF","Other","8/8/2022 2:49:49","8/8/2022 4:03:17",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:50","UF","Other","8/8/2022 12:04:29","8/8/2022 12:59:34",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:50","UF","Other","8/8/2022 2:42:29","8/8/2022 12:59:34",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:50","UF","Other","8/8/2022 4:12:27","8/8/2022 11:36:54",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:51","UF","Other","8/8/2022 0:54:09","8/8/2022 11:58:54",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:51","UF","Other","8/9/2022 3:11:52","8/9/2022 4:01:27",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:51","UF","Other","8/9/2022 3:13:42","8/9/2022 13:03:15",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:52","UF","Other","8/9/2022 12:02:40","8/9/2022 13:03:15",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:52","UF","Other","8/9/2022 8:22:17","8/9/2022 12:00:50",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:54","UF","Other","8/9/2022 0:00:55","8/9/2022 12:21:00",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:54","UF","Other","8/10/2022 3:11:53","8/10/2022 4:01:28",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:55","UF","Other","8/10/2022 3:10:03","8/10/2022 13:03:15",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:55","UF","Other","8/10/2022 11:03:50","8/10/2022 12:35:40",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:58","UF","Other","8/10/2022 8:53:28","8/10/2022 12:21:00",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:58","UF","Other","8/10/2022 0:45:00","8/10/2022 9:39:20",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:59","UF","Other","8/10/2022 10:28:55","8/10/2022 12:24:40",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:59","UF","Other","8/11/2022 3:08:13","8/11/2022 4:14:18",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 12:59","UF","Other","8/11/2022 12:00:51","8/11/2022 13:01:26",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 13:00","UF","Other","8/11/2022 3:10:03","8/11/2022 12:57:46",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 13:01","UF","Other","8/10/2022 21:39:16","8/11/2022 9:54:06",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 13:03","UF","Other","8/11/2022 4:23:28","8/11/2022 8:03:53",NA,NA,NA,NA,NA,NA,"Midshipman",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 13:03","UF","Other","8/12/2022 2:59:00","8/12/2022 4:08:50",NA,NA,NA,NA,NA,NA,"Bocaccio sunset",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 13:04","UF","Other","8/12/2022 2:59:00","8/12/2022 12:57:49",NA,NA,NA,NA,NA,NA,"Bocaccio",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 13:04","UF","Other","8/12/2022 12:00:54","8/12/2022 12:55:59",NA,NA,NA,NA,NA,NA,"Bocaccio sunrise",NA,NA
"J:\MB02_11\MB02_11_df24\LTSA_MB02_11_df24_5s_1Hz.ltsa","8/8/2024 13:09","UF","Other","8/11/2022 23:24:02","8/12/2022 11:35:09",NA,NA,NA,NA,NA,NA,"White Seabass",NA,NA
